Network,IP,Compliance ,fShared,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
A,Const,0.8,0%,30.5259427,791.762486,57.8064776,808.53927,9.50540282,18.7924871,59.9094456,1081.15393,109.107693,1085.81895,0,0,0,0,38.6,71.5,55.4,100.5,0,0,0,0
A,Const,0.8,0%,22.918243,787.615404,49.3733654,804.490567,6.06236576,16.8369737,54.907968,1081.02614,103.929533,1085.40605,0,0,0,0,29.1,61.4,50.8,95.8,0,0,0.89,0.89
A,Const,0.8,0%,26.30851,790.189608,51.6630236,807.006892,8.50547046,18.3822618,57.2548951,1081.10205,106.711891,1085.66349,0,0,0,0,33.3,64,53,98.3,0,0,0.28,0.29
A,Const,0.8,0%,21.8054792,787.888825,46.3251362,802.706926,6.20498651,15.3270583,53.5260553,1081.10668,103.753569,1085.4587,0,0,0,0,27.7,57.7,49.5,95.6,0,0,0.6,0.61
A,Const,0.8,0%,27.7413396,789.302893,55.7885525,808.966095,7.80366252,19.7119898,56.4368147,1081.09811,107.901203,1085.71544,0,0,0,0,35.1,69,52.2,99.4,0,0,1.46,1.43
A,Const,0.8,0%,24.2471135,789.203479,50.1401436,805.378105,7.65872229,17.2198496,55.5848057,1081.12208,106.103309,1085.58821,0,0,0,0,30.7,62.3,51.4,97.7,0,0,0.58,0.59
A,Const,0.8,0%,26.9926074,789.398278,51.5242449,807.045681,7.6042125,18.1313113,54.7586913,1081.05952,104.303145,1085.49177,0,0,0,0,34.2,63.8,50.7,96.1,0,0,1.21,1.2
A,Const,0.8,0%,21.8347113,787.584932,47.3985336,802.677285,6.20195465,15.6718481,54.3361845,1081.02289,104.825346,1085.42021,0,0,0,0,27.7,59.1,50.3,96.6,0,0,1.22,1.21
A,Const,0.8,0%,21.5795552,787.635959,47.1317754,803.439309,6.22267331,16.1480777,54.2445244,1081.03696,103.945453,1085.38131,0,0,0,0,27.4,58.7,50.2,95.8,0,0,0.29,0.3
A,Const,0.8,0%,20.8997461,788.048374,50.3841739,804.605405,6.78530592,17.2966031,54.2391954,1081.07691,106.981324,1085.54071,0,0,0,0,26.5,62.6,50.2,98.6,0,0,0,0
A,Const,0.8,0%,22.1279738,787.563778,43.2046026,802.049523,6.1638742,14.9538101,54.6491483,1081.10002,101.640046,1085.31435,0,0,0,0,28.1,53.9,50.5,93.7,0,0,0.59,0.6
A,Const,0.8,0%,24.7831188,788.710892,48.5078662,804.31131,6.93550891,16.3247851,57.2367936,1081.14471,105.453815,1085.65238,0,0,0,0,31.4,60.3,52.9,97.1,0,0,0.84,0.85
A,Const,0.8,0%,17.1474106,785.303074,45.2108424,801.499864,4.3046432,15.431267,51.7211041,1080.97124,104.892652,1085.27848,0,0,0,0,21.8,56.4,47.8,96.7,0,0,1.28,1.27
A,Const,0.8,0%,23.5741388,789.006174,55.5547106,807.533885,7.04936587,18.8581939,55.0767464,1081.1683,108.153358,1085.68082,0,0,0,0,29.9,68.8,50.9,99.6,0,0,1.2,1.19
A,Const,0.8,0%,25.9476546,789.987189,54.414082,806.804225,8.25571214,18.2826876,56.4191483,1081.15651,106.064003,1085.64742,0,0,0,0,32.8,67.4,52.2,97.7,0,0,0.86,0.87
A,Const,0.8,0%,32.500636,791.375941,58.8052939,811.052379,9.16284868,20.5761313,59.5684135,1081.16496,107.007244,1085.90191,0,0,0,0,41.1,72.5,55.1,98.5,0,0,0.54,0.55
A,Const,0.8,0%,25.0890683,789.12716,53.7096779,806.277819,7.57708021,17.9453963,55.3526711,1081.10814,108.053943,1085.59987,0,0,0,0,31.8,66.6,51.2,99.5,0,0,0.58,0.59
A,Const,0.8,0%,27.3837648,789.606999,59.5891631,810.43012,7.93381588,20.9743391,54.0518495,1081.05646,108.54251,1085.72681,0,0,0,0,34.7,73.5,50,100,0,0,0.29,0.3
A,Const,0.8,0%,25.429547,788.725802,50.9515,804.546632,7.45027401,16.6754628,56.8149698,1081.02805,106.904984,1085.54917,0,0,0,0,32.2,63.3,52.6,98.5,0,0,0.56,0.58
A,Const,0.8,0%,23.0903853,788.451798,54.4486446,807.806339,6.64597291,19.0614502,54.4924188,1081.11751,106.022524,1085.58485,0,0,0,0,29.3,67.4,50.4,97.7,0,0,0.9,0.9
A,Const,0.8,0%,24.4467984,788.38697,47.8691975,804.822315,6.88078698,16.5397323,56.5596981,1081.08794,104.352116,1085.65869,0,0,0,0,31,59.5,52.3,96.1,0,0,0.85,0.86
A,Const,0.8,0%,22.102878,788.624748,48.0643294,805.682141,6.86471538,17.6668737,53.7683699,1081.08541,103.585038,1085.37782,0,0,0,0,28,59.7,49.7,95.4,0,0,0.29,0.3
A,Const,0.8,0%,21.4191212,788.050947,53.2355539,806.784427,6.63440441,18.8169442,53.8535395,1081.05294,105.3455,1085.37285,0,0,0,0,27.2,66,49.8,97.1,0,0,0.6,0.61
A,Const,0.8,0%,23.0782574,786.962076,42.6456243,800.897913,5.9311494,14.2444345,52.8202264,1081.0025,99.0758541,1085.31862,0,0,0,0,29.3,53.2,48.9,91.3,0,0,0.3,0.31
A,Const,0.8,0%,22.8594891,789.062826,50.0717351,805.941321,7.42008571,17.5543458,54.981545,1081.08775,105.323567,1085.60745,0,0,0,0,29,62.1,50.9,97,0,0,1.2,1.19
A,Const,0.8,0%,31.3108276,791.298888,53.1644826,806.097478,9.37246849,17.2316695,59.6678223,1081.16311,105.822466,1085.68014,0,0,0,0,39.6,66,55.2,97.5,0,0,0.53,0.55
A,Const,0.8,0%,30.2469673,791.965533,55.0609288,808.723909,9.60805452,19.0836357,60.9169746,1081.24264,112.656644,1085.91993,0,0,0,0,38.2,68.1,56.3,103.7,0,0,0.8,0.81
A,Const,0.8,0%,30.7415435,790.326536,54.6045589,808.186899,8.7244312,19.0589648,61.3400063,1081.09775,108.623577,1085.85859,0,0,0,0,38.9,67.6,56.7,100,0,0,0.79,0.8
A,Const,0.8,0%,28.2207455,790.483476,54.6132596,807.602488,8.50499494,18.5813003,55.1790183,1081.09552,105.690162,1085.6144,0,0,0,0,35.7,67.6,51,97.4,0,0,0.89,0.89
A,Const,0.8,0%,28.717554,788.96631,53.0887528,805.943856,7.31730858,17.4486782,59.0952834,1081.18589,108.454213,1085.75352,0,0,0,0,36.4,65.9,54.7,99.9,0,0,1.42,1.39
A,Const,0.8,0%,18.8634106,786.236791,39.4762631,801.706452,5.02971201,15.1221065,54.0626096,1081.05311,102.6527,1085.39219,0,0,0,0,24,49.2,50,94.6,0,0,0.59,0.61
A,Const,0.8,0%,34.3884774,791.389155,62.6740416,811.375372,9.45257662,21.2076871,60.2048433,1081.15378,109.253174,1085.81305,0,0,0,0,43.5,77.2,55.7,100.6,0,0,1.09,1.09
A,Const,0.8,0%,24.6783529,788.931907,47.6402893,803.886051,7.24621577,16.1486912,53.58365,1081.10783,100.897204,1085.37343,0,0,0,0,31.3,59.3,49.6,93,0,0,0.91,0.92
A,Const,0.8,0%,26.9365241,788.88026,62.0686583,811.283685,7.3596494,21.9321523,57.3368071,1081.11295,112.778854,1085.8116,0,0,0,0,34.1,76.5,53,103.9,0,0,0.27,0.29
A,Const,0.8,0%,29.9595762,790.373202,60.6449584,810.815692,8.56732781,21.1408409,61.0791623,1081.1445,110.934564,1085.80829,0,0,0,0,37.9,74.8,56.5,102.2,0,0,0.52,0.54
A,Const,0.8,0%,28.1220793,789.96085,53.252177,807.524283,8.05951771,18.6374437,57.8229661,1081.11192,108.796274,1085.64058,0,0,0,0,35.6,65.9,53.5,100.2,0,0,1.45,1.42
A,Const,0.8,0%,27.7283009,791.168037,57.1822031,808.594357,9.33419509,19.3354054,56.7901912,1081.16825,106.211372,1085.58356,0,0,0,0,35,70.7,52.5,97.8,0,0,0.56,0.58
A,Const,0.8,0%,34.3044954,790.823297,65.8150691,813.941973,8.97010744,23.169726,61.6876655,1081.11456,113.019795,1085.96192,0,0,0,0,43.4,80.9,57.1,104.1,0,0,0.52,0.53
A,Const,0.8,0%,33.3161498,792.375589,67.7999634,814.272747,10.114335,23.2965132,59.1698553,1081.12301,112.767546,1085.85636,0,0,0,0,42,83.3,54.7,103.9,0,0,2.05,1.94
A,Const,0.8,0%,34.4221648,791.418285,63.7811066,814.168224,9.41224362,22.9907381,60.740835,1081.08032,111.099212,1085.74632,0,0,0,0,43.5,78.3,56.2,102.3,0,0,0.52,0.54
A,Const,0.8,0%,28.7829851,790.916414,56.4585681,808.664285,9.01202602,19.3452986,57.6567724,1081.15941,109.833717,1085.82565,0,0,0,0,36.4,69.8,53.3,101.2,0,0,0.55,0.57
A,Const,0.8,0%,23.805922,788.370876,47.1971126,804.975018,6.84708484,17.026403,56.3334054,1081.07936,104.535977,1085.53327,0,0,0,0,30.2,58.6,52.1,96.3,0,0,0.57,0.58
A,Const,0.8,0%,26.517967,789.332613,50.0357159,806.420957,7.56703336,17.7896305,56.3399168,1081.04437,104.801376,1085.56779,0,0,0,0,33.6,62,52.1,96.5,0,0,0.87,0.87
A,Const,0.8,0%,25.6073203,788.066009,50.6327665,806.145326,6.6043363,17.8209361,55.0507629,1080.9862,105.27219,1085.48084,0,0,0,0,32.5,62.8,50.9,97,0,0,0.58,0.6
A,Const,0.8,0%,22.0823299,788.385474,53.9056674,805.370282,6.80222369,17.4839454,53.0009658,1080.97739,108.360411,1085.34804,0,0,0,0,28,66.9,49,99.8,0,0,1.59,1.55
A,Const,0.8,0%,29.3568885,790.437764,57.0248128,808.49193,8.70228719,19.3104016,60.0432529,1081.16386,111.260014,1085.80396,0,0,0,0,37.1,70.5,55.5,102.5,0,0,0.53,0.55
A,Const,0.8,0%,28.1419465,790.701558,51.9455256,808.087271,8.64143316,19.0051719,54.9354497,1081.17249,104.270382,1085.66114,0,0,0,0,35.6,64.3,50.8,96,0,0,0.89,0.89
A,Const,0.8,0%,23.8671509,789.815292,49.3512014,804.340493,8.04291301,16.2351201,57.1055649,1081.16492,107.871968,1085.71725,0,0,0,0,30.2,61.4,52.8,99.4,0,0,0.85,0.86
A,Const,0.8,0%,26.0433158,788.95157,58.6672299,808.825674,7.32260214,19.9499634,56.8525163,1081.1234,110.252301,1085.76172,0,0,0,0,33,72.5,52.6,101.5,0,0,0.56,0.58
A,Const,0.8,0%,23.2321071,787.719903,51.9534474,805.84012,6.42766156,17.9600015,56.019048,1081.08206,107.604854,1085.52759,0,0,0,0,29.5,64.5,51.8,99.1,0,0,0.87,0.88
A,Const,0.8,0%,22.2097681,787.527068,45.8077811,803.653778,6.20375106,16.2021937,53.1107552,1081.00523,101.283884,1085.26677,0,0,0,0,28.2,57,49.1,93.3,0,0,0.6,0.61
A,Const,0.8,0%,28.930029,790.8639,47.6516465,805.87878,8.85380145,16.9367329,56.0610259,1081.07596,99.1465734,1085.37115,0,0,0,0,36.6,59.1,51.9,91.3,0,0,0,0
A,Const,0.8,0%,22.0600183,787.991498,50.033133,805.581505,6.31999261,17.4519772,54.9868146,1081.10937,107.940796,1085.56541,0,0,0,0,28,62.1,50.9,99.4,0,0,1.53,1.49
A,Const,0.8,0%,32.7330852,792.825316,51.5736529,807.69848,10.3735912,18.0588584,57.3407628,1081.16605,102.424388,1085.59564,0,0,0,0,41.3,63.9,53,94.3,0,0,0.56,0.57
A,Const,0.8,0%,31.517259,790.277916,55.3000487,809.157153,8.25661459,19.4978729,57.6821923,1081.0949,103.334483,1085.61003,0,0,0,0,39.9,68.3,53.4,95.2,0,0,1.45,1.42
A,Const,0.8,0%,23.3083834,788.728531,43.5065069,802.736184,7.15238195,15.1757612,56.2461152,1081.05208,100.746857,1085.36925,0,0,0,0,29.6,54.2,52,92.8,0,0,1.18,1.16
A,Const,0.8,0%,22.0975945,789.289703,48.8293582,804.670907,7.49686386,16.7195532,55.0595638,1081.18914,104.806948,1085.69367,0,0,0,0,28,60.7,50.9,96.5,0,0,0.29,0.3
A,Const,0.8,0%,20.1042499,787.112068,49.680611,805.027824,5.71464728,17.3966811,51.3617848,1081.05152,102.062424,1085.28821,0,0,0,0,25.5,61.7,47.5,94,0,0,0.63,0.64
A,Const,0.8,0%,27.3030472,790.430289,58.6043063,808.790356,8.58514583,19.4229741,59.11909,1081.17512,111.884644,1085.84446,0,0,0,0,34.5,72.5,54.7,103,0,0,1.42,1.39
A,Const,0.8,0%,33.1293376,791.943052,57.4563105,810.46486,9.65931453,20.3330892,59.0608463,1081.14709,109.014036,1085.82714,0,0,0,0,41.8,70.9,54.6,100.4,0,0,1.73,1.66
A,Const,0.8,0%,25.5018829,788.270358,50.8006051,807.581212,6.7690833,18.8594166,53.8528456,1081.0279,103.86768,1085.40364,0,0,0,0,32.4,62.9,49.8,95.7,0,0,1.23,1.22
A,Const,0.8,0%,15.8353808,785.944129,40.3589247,799.638684,4.85520315,13.6653021,51.5124502,1081.06492,100.362779,1085.24649,0,0,0,0,20.1,50.5,47.6,92.5,0,0,0.94,0.94
A,Const,0.8,0%,29.6884119,790.723089,59.6592952,810.254974,8.82025349,20.4504872,59.9151071,1081.15019,111.424689,1085.89129,0,0,0,0,37.5,73.6,55.4,102.6,0,0,0.53,0.55
A,Const,0.8,0%,28.125735,790.03228,57.7838448,807.93312,8.10390717,18.9525612,56.9698817,1081.13573,106.63531,1085.66644,0,0,0,0,35.6,71.5,52.7,98.2,0,0,0.86,0.86
A,Const,0.8,0%,26.678538,790.458455,52.4605309,805.931793,8.54969417,17.431715,57.9337467,1081.16355,104.438274,1085.62324,0,0,0,0,33.8,65.1,53.6,96.2,0,0,0.27,0.28
A,Const,0.8,0%,24.4819414,788.253103,52.7256688,806.670029,6.53829355,18.3529928,55.0847508,1081.07514,103.826952,1085.46894,0,0,0,0,31.1,65.4,51,95.7,0,0,0.58,0.59
A,Const,0.8,0%,25.266028,788.768644,56.6354134,808.013361,7.35593114,19.4971957,55.4558301,1081.10637,110.321644,1085.60615,0,0,0,0,32,70.1,51.3,101.6,0,0,1.19,1.18
A,Const,0.8,0%,34.732117,793.3268,61.9486093,812.016245,10.8025964,21.2027334,62.8081284,1081.26418,112.788799,1086.15046,0,0,0,0,43.8,76.3,58.1,103.8,0,0,0.77,0.78
A,Const,0.8,0%,25.5135533,788.911787,56.5171385,808.495389,7.31134321,19.1934458,55.8376792,1081.06649,108.787995,1085.59125,0,0,0,0,32.3,69.9,51.7,100.2,0,0,0.87,0.88
A,Const,0.8,0%,28.2559804,789.086539,55.5186951,808.293265,7.52762654,19.3499689,56.6435368,1081.00471,107.323886,1085.57072,0,0,0,0,35.8,68.7,52.4,98.9,0,0,0.28,0.29
A,Const,0.8,0%,25.769806,788.339894,54.5842857,806.059066,6.91143103,17.8040315,55.9145756,1081.08387,107.769052,1085.51702,0,0,0,0,32.7,67.7,51.7,99.3,0,0,0.87,0.88
A,Const,0.8,0%,28.6000799,789.409089,52.7731935,806.701419,7.86431497,18.1120343,59.41758,1081.07783,108.295462,1085.73164,0,0,0,0,36.2,65.4,55,99.7,0,0,0.26,0.28
A,Const,0.8,0%,23.4446367,787.415472,48.2499244,804.937004,6.17629936,17.0726698,53.1664204,1081.0121,100.971663,1085.27949,0,0,0,0,29.8,59.9,49.2,93,0,0,0,0
A,Const,0.8,0%,22.710039,788.700396,43.9724312,803.982139,6.97846462,15.9965595,54.9727312,1081.12669,103.201601,1085.65039,0,0,0,0,28.8,54.7,50.8,95.1,0,0,1.53,1.49
A,Const,0.8,0%,21.7474886,788.609506,46.2942165,803.190109,6.9383622,15.8901843,51.8372035,1081.06093,103.548617,1085.2642,0,0,0,0,27.6,57.6,48,95.4,0,0,0.95,0.95
A,Const,0.8,0%,25.9500472,789.76405,52.7346374,806.506602,7.94841533,17.9670964,55.047243,1081.12508,108.017687,1085.67719,0,0,0,0,32.9,65.4,50.9,99.5,0,0,0.58,0.6
A,Const,0.8,0%,23.6056774,787.311219,49.2092531,804.939155,6.04156466,17.1922674,57.125652,1081.09768,109.259556,1085.66192,0,0,0,0,30,61.1,52.8,100.6,0,0,0.84,0.85
A,Const,0.8,0%,20.8023968,787.457512,52.0713829,807.51048,6.04907036,19.0941413,53.3288937,1081.08444,103.674994,1085.39038,0,0,0,0,26.4,64.5,49.3,95.5,0,0,1.24,1.23
A,Const,0.8,0%,23.7285718,788.17226,48.1883098,804.677345,6.59686151,16.745798,57.3577896,1081.15005,108.496893,1085.82916,0,0,0,0,30.1,59.9,53.1,99.9,0,0,0.85,0.86
A,Const,0.8,0%,25.5053039,788.877847,45.3075638,804.149938,7.29626944,15.8633787,58.1266596,1081.0892,104.711435,1085.62418,0,0,0,0,32.3,56.3,53.8,96.5,0,0,0.27,0.28
A,Const,0.8,0%,24.6837333,789.197575,47.650123,804.107796,7.49164273,16.0784286,53.8074193,1081.13105,101.86734,1085.53707,0,0,0,0,31.3,59.3,49.8,93.8,0,0,0.6,0.61
A,Const,0.8,0%,30.0559102,789.829249,66.9512705,812.333669,8.13603485,22.1650997,57.4198288,1081.08091,111.35616,1085.74701,0,0,0,0,38.1,82.4,53.1,102.6,0,0,0.56,0.57
A,Const,0.8,0%,27.6629115,789.080624,57.0856815,808.795815,7.42260418,19.9288406,60.4743107,1081.11903,112.750908,1085.89146,0,0,0,0,35.1,70.6,55.9,103.8,0,0,1.36,1.33
A,Const,0.8,0%,29.1692715,790.057596,56.6651215,808.785016,8.28473638,19.6175332,57.8818186,1081.16008,106.125503,1085.69835,0,0,0,0,36.9,70.1,53.5,97.7,0,0,0.27,0.28
A,Const,0.8,0%,17.5205567,786.61348,35.4641528,798.510392,5.35753123,12.5971825,50.7011672,1081.04095,96.1227782,1085.04402,0,0,0,0,22.3,44.4,46.9,88.6,0,0,1.31,1.29
A,Const,0.8,0%,25.2711735,788.548882,52.3859293,805.633778,7.17933375,17.5614089,59.1512815,1081.13238,108.627204,1085.7368,0,0,0,0,32,65,54.7,100,0,0,1.42,1.38
A,Const,0.8,0%,26.0101509,789.798519,47.7062861,805.102592,7.97156477,16.744638,54.9340552,1081.0909,102.901733,1085.44432,0,0,0,0,32.9,59.3,50.8,94.8,0,0,0.29,0.3
A,Const,0.8,0%,23.8970254,788.855408,57.1354253,810.09775,7.17917332,20.7869272,54.8727959,1081.10131,109.679289,1085.6941,0,0,0,0,30.3,70.5,50.8,101,0,0,0.29,0.3
A,Const,0.8,0%,19.0807051,786.12426,41.4813959,801.071729,5.05363397,14.7181608,53.0466964,1081.01017,99.6514459,1085.25272,0,0,0,0,24.3,51.8,49.1,91.8,0,0,0.92,0.93
A,Const,0.8,0%,24.3100534,788.726348,50.688169,805.318671,7.29975339,17.3048293,55.5973237,1081.13409,103.686641,1085.58579,0,0,0,0,30.8,62.9,51.4,95.5,0,0,0.88,0.88
A,Const,0.8,0%,25.6995219,789.149404,49.0499726,804.90974,7.49717187,17.086719,55.4010069,1081.11241,104.456609,1085.41467,0,0,0,0,32.6,60.9,51.2,96.2,0,0,0.58,0.59
A,Const,0.8,0%,27.9394099,790.206202,62.5880568,812.073377,8.36694683,22.095139,59.644254,1081.18085,114.004623,1086.06621,0,0,0,0,35.4,77.1,55.2,105,0,0,0.54,0.55
A,Const,0.8,0%,29.0939035,790.504181,57.6283719,809.379093,8.55945586,19.9094644,58.2444394,1081.18439,107.626336,1085.79463,0,0,0,0,36.8,71.2,53.9,99.1,0,0,0.84,0.84
A,Const,0.8,0%,20.0494424,786.986351,46.3644487,802.542979,5.7523968,15.7684342,53.6944961,1081.04403,104.451607,1085.28512,0,0,0,0,25.5,57.8,49.7,96.2,0,0,1.57,1.53
A,Const,0.8,0%,21.8548465,788.335109,54.6473984,805.833802,6.85864909,18.0217866,53.8371091,1081.06111,107.879012,1085.46764,0,0,0,0,27.7,67.8,49.8,99.4,0,0,0.6,0.61
A,Const,0.8,0%,24.8602469,788.699815,47.1787372,803.5568,7.06568154,15.8845323,55.8340596,1081.11581,102.437084,1085.43014,0,0,0,0,31.5,58.7,51.6,94.4,0,0,0.28,0.29
A,Const,0.8,0%,22.35164,787.663465,55.7265525,807.694622,6.40714107,19.2629319,57.3627281,1081.14993,111.258101,1085.72516,0,0,0,0,28.4,69,53.1,102.5,0,0,0.56,0.57
A,Const,0.8,0%,23.5593465,788.017775,57.0386579,807.655603,6.70808389,19.6260877,59.5478638,1081.11456,110.830926,1085.8026,0,0,0,0,29.9,70.6,55.1,102.1,0,0,0.54,0.55
A,Const,0.8,0%,21.9278103,787.335637,53.2899237,805.747816,6.14472694,17.9804103,55.6410964,1081.09711,108.330592,1085.53436,0,0,0,0,27.9,66.1,51.5,99.8,0,0,1.19,1.18
A,Const,0.8,0%,25.099456,789.33066,60.1190278,809.864677,7.47875096,20.6980613,54.7676376,1081.08492,110.57791,1085.48802,0,0,0,0,31.8,74.2,50.7,101.9,0,0,1.87,1.79
A,Const,0.8,0%,22.9351762,788.930186,52.8409218,806.861291,7.26500915,18.7661364,55.8099307,1081.17122,108.353727,1085.78064,0,0,0,0,29.1,65.5,51.6,99.8,0,0,0.28,0.29
A,Const,0.8,0%,18.6068811,786.14434,51.6356724,805.06674,4.99036716,17.8001105,53.0189523,1081.05663,106.937443,1085.50907,0,0,0,0,23.7,64.1,49,98.5,0,0,0.3,0.31
A,Const,0.8,0%,22.6397112,788.086922,51.366069,807.093379,6.55600901,18.5032916,51.8973173,1081.02577,105.713563,1085.48203,0,0,0,0,28.7,63.6,48,97.4,0,0,0.94,0.95
A,Const,0.8,0%,20.9644025,786.562362,46.6980994,802.473769,5.42557967,15.7086904,53.0451953,1081.01378,103.330005,1085.32635,0,0,0,0,26.7,58.2,49.1,95.2,0,0,0.3,0.31
A,Const,0.8,0%,24.5422898,789.238552,50.0350925,806.200217,7.3612926,17.7790952,55.9657156,1081.16667,106.658515,1085.70451,0,0,0,0,31.1,62.1,51.8,98.2,0,0,2.53,2.34
A,Const,0.8,0%,31.9367314,790.838082,61.6432856,811.797868,8.84624831,21.5519416,60.3816465,1081.21927,111.624994,1085.97118,0,0,0,0,40.4,75.9,55.8,102.8,0,0,0.53,0.54
A,Const,0.8,0%,30.2670158,789.894166,61.5351808,811.516458,8.31332399,21.5682877,57.7288107,1081.10306,109.495173,1085.72315,0,0,0,0,38.3,75.8,53.4,100.8,0,0,1.77,1.7
A,Const,0.8,0%,25.4726785,789.778949,54.596579,806.890349,7.81209185,18.2813267,57.0348844,1081.1739,109.148296,1085.69644,0,0,0,0,32.3,67.7,52.8,100.5,0,0,0.56,0.57
A,Const,0.8,0%,25.4123667,788.807936,55.2373779,806.678962,7.39986785,18.6293433,55.4198389,1081.05632,105.683636,1085.51407,0,0,0,0,32.2,68.5,51.3,97.4,0,0,0.28,0.3
A,Const,0.8,0%,22.1650579,787.866504,48.5180725,803.728978,6.41392697,16.1361407,53.1259584,1081.07039,102.241519,1085.31597,0,0,0,0,28.1,60.4,49.1,94.2,0,0,0.3,0.31
A,Const,0.8,0%,24.0176106,788.795267,52.2804146,806.520827,7.41056018,18.2628662,53.4368243,1081.05908,104.83794,1085.39279,0,0,0,0,30.4,64.8,49.4,96.6,0,0,1.24,1.23
A,Const,0.8,0%,29.960815,791.408721,62.6870835,811.976077,9.43351529,21.9949217,59.4815236,1081.18232,111.506268,1085.92517,0,0,0,0,37.9,77.2,55,102.7,0,0,0.82,0.83
A,Const,0.8,0%,23.0348154,788.607396,56.1440815,808.351849,7.03958098,19.5361058,55.5198792,1081.10802,107.947063,1085.57681,0,0,0,0,29.2,69.5,51.4,99.4,0,0,0.88,0.89
A,Const,0.8,0%,25.6991611,788.927392,51.145998,806.047802,7.28551666,17.9176375,54.2036465,1081.04403,104.869233,1085.51386,0,0,0,0,32.6,63.5,50.1,96.6,0,0,1.22,1.21
A,Const,0.8,0%,22.7814456,788.421395,40.5154407,801.909432,6.86936301,14.4163259,53.8024498,1081.06957,97.9771146,1085.28014,0,0,0,0,28.9,50.5,49.8,90.3,0,0,0.91,0.91
A,Const,0.8,0%,23.2465223,788.435302,51.6665809,806.256248,6.92682334,18.0832482,54.0743626,1081.07653,104.637284,1085.46156,0,0,0,0,29.5,64.1,50,96.4,0,0,0.59,0.61
A,Const,0.8,0%,23.364752,788.26542,47.9872792,804.523074,6.59559446,16.674821,54.5230105,1081.08777,102.784849,1085.51777,0,0,0,0,29.6,59.6,50.4,94.7,0,0,1.88,1.8
A,Const,0.8,0%,24.8889662,789.085638,48.9664088,804.77007,7.45082388,16.7961945,54.3777781,1081.02892,101.922068,1085.39451,0,0,0,0,31.5,60.8,50.3,93.9,0,0,0.9,0.9
A,Const,0.8,0%,31.3924374,790.04072,61.3577997,812.611533,8.29798824,22.395992,57.8992662,1081.11117,109.221745,1085.74945,0,0,0,0,39.7,75.5,53.6,100.6,0,0,0.84,0.85
A,Const,0.8,0%,23.796728,788.166738,61.2512756,809.749862,6.67741384,20.9901884,55.796386,1081.13031,115.64298,1085.8455,0,0,0,0,30.2,75.6,51.6,106.5,0,0,0,0
A,Const,0.8,0%,25.8035405,789.703037,53.4373172,808.33106,7.84022859,19.3205207,56.5379942,1081.07895,106.289819,1085.57053,0,0,0,0,32.7,66.1,52.3,97.9,0,0,0.57,0.58
A,Const,0.8,0%,25.9163278,789.760058,57.1755145,807.719981,7.8487273,19.0595087,57.1432767,1081.16741,111.814131,1085.89457,0,0,0,0,32.8,70.8,52.9,103,0,0,0.85,0.86
A,Const,0.8,0%,23.9906683,788.650531,51.8370006,805.607117,6.9383731,17.2506673,54.8700687,1081.17068,102.516536,1085.5682,0,0,0,0,30.4,64.3,50.8,94.4,0,0,0,0
A,Const,0.8,0%,23.745446,787.635446,48.5156597,803.679005,6.31329393,16.175173,55.6307855,1081.07586,106.055594,1085.58835,0,0,0,0,30.1,60.4,51.5,97.7,0,0,1.19,1.18
A,Const,0.8,0%,30.7696869,791.229186,50.1493062,806.175944,8.95944635,17.1975559,60.9529985,1081.1768,105.889558,1085.84708,0,0,0,0,38.9,62.2,56.4,97.5,0,0,0.8,0.81
A,Const,0.8,0%,28.715636,790.018802,49.3522733,806.656465,8.24516728,17.8389093,57.9815348,1081.17359,103.108354,1085.629,0,0,0,0,36.3,61.2,53.6,95,0,0,0.27,0.28
A,Const,0.8,0%,26.0446229,788.954772,54.5437553,807.327716,7.1584238,18.5210479,56.0044748,1081.10375,108.242818,1085.62071,0,0,0,0,33,67.6,51.8,99.7,0,0,0.57,0.58
A,Const,0.8,0%,30.8094941,790.128578,63.2354389,810.774083,8.12408283,21.0522804,59.0320931,1081.09749,114.189606,1085.9406,0,0,0,0,39,78,54.6,105.2,0,0,0.27,0.28
A,Const,0.8,0%,31.4209499,791.009703,59.1807724,811.583227,8.87125088,21.2968872,58.6761053,1081.15368,111.668159,1085.8509,0,0,0,0,39.7,72.9,54.3,102.8,0,0,1.12,1.12
A,Const,0.8,0%,26.7887303,789.950516,60.7953554,810.617619,8.24055937,21.1445829,59.7016328,1081.16634,109.209131,1085.81562,0,0,0,0,33.9,75,55.2,100.6,0,0,0.81,0.82
A,Const,0.8,0%,20.5546315,786.402142,47.7546269,804.261057,5.2292757,16.7744602,52.711568,1081.07708,101.950304,1085.40078,0,0,0,0,26.1,59.4,48.8,93.9,0,0,1.26,1.24
A,Const,0.8,0%,27.272408,789.655368,45.1494417,803.697075,8.05660983,15.6597754,57.1520927,1081.07109,103.049265,1085.55518,0,0,0,0,34.5,56.2,52.9,94.9,0,0,0,0
A,Const,0.8,0%,28.8195747,790.353066,52.3632933,806.741761,8.45230602,17.8006968,57.0116244,1081.12557,105.781109,1085.71082,0,0,0,0,36.5,64.9,52.7,97.4,0,0,0.86,0.86
