Network,IP,pShortage,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,pIr90,pIr180,pIs90,pIs180
A,Const,5%,22.21403383,787.5625429,55.3478001,807.9834575,6.274324714,19.51627704,51.46034764,1022.001261,101.5133719,1026.268256,28.2,68.5,50.4,98.9
A,Const,5%,26.55711234,789.0936646,54.73489165,808.1512021,7.47748544,19.33667447,54.69283443,1022.06682,101.4803886,1026.422324,33.7,67.7,53.5,98.9
A,Const,5%,27.73056648,790.5336081,49.87893598,805.9076446,8.773849475,17.27091377,53.22004944,1022.030398,97.21446645,1026.19814,35.1,61.9,52.1,94.7
A,Const,5%,25.3836099,789.6863357,53.90068592,807.4808393,7.901682939,18.49736301,53.84266248,1022.081689,102.4090038,1026.495314,32.1,66.8,52.7,99.8
A,Const,5%,26.6077993,790.4390544,50.63128214,806.2249993,8.421464985,17.36193607,53.95547097,1022.12795,102.1161691,1026.408234,33.7,62.8,52.8,99.5
A,Const,5%,17.47679097,785.304685,43.17803516,802.4510667,4.277426548,15.77096393,48.46251923,1021.965436,95.57812378,1026.019436,22.3,53.8,47.4,93.2
A,Const,5%,26.12848825,788.3582984,54.45166855,807.7247422,6.819856616,19.21785475,54.67827891,1022.03483,101.4039845,1026.401159,33.1,67.4,53.5,98.8
A,Const,5%,28.31784337,789.481188,55.77439264,807.7823817,7.588740771,18.59097909,52.33867008,1021.997752,102.4494661,1026.269712,35.9,69,51.2,99.8
A,Const,5%,24.10383321,788.7621865,44.41889866,803.3098536,7.276612735,15.86436765,52.85470085,1021.986844,96.86620083,1026.293446,30.6,55.3,51.7,94.4
A,Const,5%,25.96022695,789.3785763,58.53269298,808.9954091,7.847552602,19.94189491,54.06664666,1022.062374,105.0177162,1026.500625,32.9,72.4,52.9,102.3
A,Const,5%,20.57979629,787.3857864,55.39198368,806.2648576,5.957804012,18.06200327,53.06586805,1022.083247,107.7870033,1026.48788,26.1,68.7,51.9,105
A,Const,5%,29.13188796,789.3899711,52.22797884,806.7320856,7.924619585,18.15813568,57.95110582,1022.108688,104.5208548,1026.661517,36.9,64.7,56.7,101.8
A,Const,5%,25.38032399,788.3847226,49.04404455,803.8299972,6.935992002,16.20124357,54.16353732,1021.997213,97.29402644,1026.146475,32.2,61,53,94.8
A,Const,5%,25.37184484,789.2012931,53.64486298,807.4829106,7.479522652,18.61419456,52.85032336,1022.077324,103.7110637,1026.470388,32.1,66.4,51.7,101
A,Const,5%,32.29307623,791.5988156,54.74940101,808.9067852,9.428977321,19.23642269,52.06182775,1022.060781,99.91220858,1026.329613,40.8,67.7,50.9,97.3
A,Const,5%,19.51987515,786.6195601,46.96686679,802.7360468,5.349162304,15.57634204,48.85332366,1021.90311,97.14162236,1025.969098,24.8,58.5,47.8,94.7
A,Const,5%,30.64992397,791.0739286,52.95657142,806.831573,9.111241645,17.80416121,55.2105404,1022.07147,102.174419,1026.403288,38.7,65.6,54,99.5
A,Const,5%,29.19235979,789.9817766,55.03621314,809.5088644,8.112267239,19.97197039,56.35817391,1022.126802,103.610506,1026.528851,37,68,55.1,100.9
A,Const,5%,25.51575936,788.1128918,60.43778868,810.0678006,6.592245944,21.24649347,52.03426367,1022.01515,102.294792,1026.262439,32.4,74.6,50.9,99.7
A,Const,5%,23.86940708,788.6421867,49.83569206,805.2924989,6.801803818,17.01263756,52.12686075,1022.045679,98.22492304,1026.162031,30.3,61.9,51,95.7
A,Const,5%,31.70466317,792.1484935,53.94436507,808.2497462,9.600956879,18.27161604,57.12419555,1022.180355,102.3601643,1026.601025,40,66.7,55.9,99.7
A,Const,5%,25.55515055,789.3094611,57.47996705,808.6624292,7.506814267,19.55180753,52.8101675,1022.064855,103.5825394,1026.398551,32.4,71.1,51.7,100.9
A,Const,5%,30.75520908,791.3331044,49.79430111,806.5882277,9.273129086,17.18313114,53.93562648,1022.064157,97.49599726,1026.289518,38.9,61.7,52.8,95
A,Const,5%,21.44952731,787.4391976,47.39159528,801.9370675,6.04620411,15.16742655,49.46380865,1021.941493,99.8532474,1025.971941,27.2,59.1,48.4,97.3
A,Const,5%,35.64575081,792.6232766,64.16391947,813.1551806,10.27896671,22.18295889,57.23950231,1022.085592,105.3334133,1026.525219,45,78.9,56,102.6
A,Const,5%,29.76608041,791.3121213,49.43950546,807.0124822,9.261600773,17.88555087,52.91727176,1022.051365,98.84991723,1026.298091,37.6,61.3,51.8,96.3
A,Const,5%,26.88521677,789.5525986,59.55005,810.7938458,7.825019579,21.31170305,52.82909,1022.000826,105.2849141,1026.277565,34.1,73.4,51.7,102.6
A,Const,5%,24.60189086,789.2461571,47.62346598,804.7791639,7.580771238,16.78167644,51.42320355,1022.047861,95.61889095,1026.135725,31.2,59.2,50.3,93.2
A,Const,5%,24.07786606,788.0527289,55.35406833,807.0292645,6.569531912,18.48075646,54.86978785,1022.024422,102.6647028,1026.360155,30.6,68.6,53.7,100
A,Const,5%,18.39168912,787.2545337,44.29389321,802.091737,5.762908637,15.30503705,49.26428788,1022.044288,94.630811,1026.009916,23.4,55.2,48.2,92.2
A,Const,5%,28.38380279,789.7966243,50.63367079,806.8189166,8.100883503,18.12041704,57.42152046,1022.085313,101.1314538,1026.425356,35.9,62.8,56.2,98.5
A,Const,5%,21.90321447,788.8941563,47.10804875,803.6714989,7.188204768,16.06428476,51.16889587,1021.997831,96.7809316,1026.199358,27.8,58.6,50.1,94.3
A,Const,5%,25.52028569,789.5146253,47.89258288,804.4860979,7.590561041,16.43974106,51.51913053,1022.010942,99.07849789,1026.155658,32.3,59.5,50.4,96.6
A,Const,5%,25.9141596,789.7044951,59.2688197,809.2233195,7.828822013,19.99285798,52.35706013,1022.050591,102.3188881,1026.37915,32.8,73.2,51.2,99.7
A,Const,5%,23.42352183,788.3835336,51.18618774,805.8606723,7.035207753,17.81933793,55.34500579,1022.067881,105.6158967,1026.517994,29.7,63.5,54.2,102.9
A,Const,5%,28.12779036,788.8833633,60.037224,809.6455382,7.404241553,20.66168854,52.69082256,1022.001981,104.0625922,1026.350749,35.7,74.2,51.6,101.4
A,Const,5%,21.80330809,787.2298208,46.29800194,803.5308248,6.009426784,16.3281706,50.72440593,1022.027245,96.54551172,1026.123487,27.7,57.6,49.6,94.1
A,Const,5%,31.44124736,790.3816341,59.3504101,810.1828438,8.553790731,20.46104382,53.80462981,1021.979754,100.7999509,1026.309059,39.8,73.3,52.6,98.2
A,Const,5%,27.25697481,788.6075113,50.71488293,807.4392795,7.27769108,18.48829786,53.24364885,1022.040049,100.1816522,1026.354262,34.6,62.8,52.1,97.6
A,Const,5%,22.53719771,788.3993805,51.98147563,805.9344928,6.792033973,17.73144062,52.1583089,1022.042721,102.824982,1026.279746,28.6,64.5,51,100.2
A,Const,5%,30.56594017,790.5723075,63.48899386,811.1460696,8.850852129,21.70602504,56.59638005,1022.066749,109.3441471,1026.618143,38.7,78.3,55.4,106.5
A,Const,5%,18.59751283,786.9875933,52.57472114,804.7907633,5.650944253,17.71263571,49.73523442,1021.968906,103.3525617,1026.15905,23.6,65.3,48.7,100.7
A,Const,5%,34.26630637,792.2383729,60.60561323,811.1698361,10.06767247,20.72187531,63.24524749,1022.186131,109.63566,1026.977022,43.3,74.7,61.9,106.8
A,Const,5%,27.20750165,789.9548734,67.56627543,812.4243096,8.173359808,22.7144185,54.22693037,1022.088484,108.7346039,1026.452515,34.4,83.2,53.1,105.9
A,Const,5%,27.1792017,789.9220116,50.18567067,806.6409177,8.131137345,17.97321711,52.43639965,1021.991334,99.79778003,1026.295839,34.4,62.2,51.3,97.2
A,Const,5%,21.96691925,787.9054899,48.68224543,804.4325401,6.519421821,16.99192929,53.2425181,1022.03071,101.1290206,1026.312975,27.9,60.5,52.1,98.5
A,Const,5%,33.71693628,791.4023643,58.72192512,810.9365932,9.453617541,20.8887318,56.75544996,1022.132519,106.1634868,1026.672182,42.6,72.4,55.5,103.4
A,Const,5%,27.52250203,789.4967063,51.28234436,807.5845204,7.751184492,18.56798848,51.77131151,1021.992313,97.00316101,1026.10217,34.9,63.5,50.7,94.5
A,Const,5%,21.77491707,787.7072312,49.18064511,804.2973404,6.255798564,16.64031384,51.84873402,1022.005273,99.10312144,1026.192061,27.6,61.1,50.7,96.6
A,Const,5%,21.3669493,788.2800626,53.96120284,806.3630124,6.734435846,18.2657401,54.17730385,1022.072499,106.0665779,1026.418379,27.1,66.9,53,103.3
A,Const,5%,32.70846183,790.6470996,49.08241177,806.8077058,8.864574755,17.58604208,57.78255225,1022.064602,100.2856728,1026.377367,41.4,60.8,56.5,97.7
A,Const,5%,26.37878762,791.1963492,53.64754318,806.8641896,8.950044355,17.92867369,51.27603497,1022.069559,98.09379151,1026.229796,33.3,66.5,50.2,95.6
A,Const,5%,27.36291346,789.9155275,51.92355137,807.0561023,8.001522254,18.29916749,55.37913007,1022.112892,105.3302485,1026.486623,34.6,64.3,54.2,102.6
A,Const,5%,22.8785083,787.2219204,50.57210452,804.6817185,6.044408133,16.952963,53.42648232,1022.110662,101.2811374,1026.350902,29.1,62.8,52.3,98.7
A,Const,5%,32.28091339,793.0889099,60.54522658,810.7181026,10.65745146,20.19471838,57.80098171,1022.163841,107.369486,1026.847519,40.7,74.7,56.5,104.6
A,Const,5%,32.16803592,792.0577437,66.49205145,812.2366814,9.864217032,22.09528413,57.11523058,1022.086932,107.63769,1026.575875,40.6,81.9,55.9,104.9
A,Const,5%,25.21197848,787.5557354,50.60474024,805.5304222,6.232230093,17.3952277,53.92894086,1022.013424,101.2086325,1026.399579,32,62.8,52.8,98.6
A,Const,5%,22.41962554,787.8361802,52.93987907,807.1321939,6.324515165,18.81105356,49.5328001,1022.002372,101.2944156,1026.162569,28.5,65.6,48.5,98.7
A,Const,5%,24.51720743,788.5957779,53.26086482,806.914726,6.836328724,18.562825,50.54943701,1021.987182,100.9885482,1026.066905,31.1,66,49.5,98.4
A,Const,5%,24.87813168,787.189373,55.81102511,807.8104126,5.915524891,19.28786619,54.77944683,1022.069167,105.200087,1026.53592,31.6,69.1,53.6,102.5
A,Const,5%,24.61825415,788.2871268,49.86083131,804.654137,6.749110559,17.07085668,54.39763256,1022.114181,100.5294471,1026.305099,31.2,62,53.2,98
A,Const,5%,25.79635124,788.2883543,52.19000584,806.8675842,6.987264369,18.50733662,54.82335228,1022.035091,102.9111162,1026.279894,32.7,64.7,53.6,100.3
A,Const,5%,22.96202079,788.4107685,54.95211651,807.710488,6.956997684,19.39358016,53.55134456,1021.999908,101.2912056,1026.248605,29.1,68,52.4,98.7
A,Const,5%,31.94799632,791.9307416,63.55392982,812.5773174,9.778298189,21.80742487,54.98332192,1022.064739,104.599207,1026.467354,40.3,78.2,53.8,101.9
A,Const,5%,27.72244881,790.0945573,50.42311958,805.2898465,8.238036093,16.88920874,54.70144157,1022.069823,104.6113286,1026.356193,35.1,62.6,53.5,101.9
A,Const,5%,20.16791536,786.7937336,42.4440589,800.7709976,5.480422517,13.96415122,49.61500271,1021.938778,94.78406527,1025.981483,25.6,53,48.5,92.4
A,Const,5%,29.50100969,791.3090485,57.62550646,809.1007508,9.255487162,19.61980381,54.72562714,1022.127185,101.992456,1026.309108,37.3,71.2,53.5,99.4
A,Const,5%,27.68102781,788.7627707,60.59091226,810.7652638,7.177845456,21.22186684,53.678112,1021.921487,104.2843496,1026.241978,35.1,74.7,52.5,101.6
A,Const,5%,23.54631732,789.1913626,46.35819187,804.9472075,7.270481488,16.55808139,52.50860171,1022.064217,98.98134828,1026.255379,29.8,57.6,51.4,96.4
A,Const,5%,26.64505659,790.0199339,60.36757062,810.5216282,8.279726299,20.90516789,53.61303992,1022.100512,106.7427283,1026.456332,33.7,74.5,52.5,104
A,Const,5%,27.49337298,789.5879912,53.04456055,807.2664534,7.947004783,18.32844777,55.55126616,1022.111664,103.8232744,1026.383733,34.8,65.7,54.3,101.2
A,Const,5%,20.34236654,788.1799648,41.60463042,801.7291174,6.520014764,14.4296076,53.12958826,1022.092211,97.81949178,1026.31161,25.8,51.9,52,95.3
A,Const,5%,26.60926549,789.7451666,49.7833759,806.9625696,8.053752658,17.97823748,59.1723569,1022.143136,105.9754695,1026.680232,33.7,61.7,57.9,103.2
A,Const,5%,35.29309004,793.3373202,67.34680841,815.683051,10.9586084,23.90497828,61.84565483,1022.240483,112.4040375,1027.021304,44.5,82.6,60.5,109.4
A,Const,5%,29.7690827,792.094661,56.68175668,809.8006207,9.926457388,20.05294942,53.01748684,1022.038021,99.84492666,1026.336209,37.6,70,51.9,97.3
A,Const,5%,23.80434269,788.5174044,49.4443786,805.7153924,6.99145288,17.56148544,52.95034895,1022.060122,99.52318219,1026.369781,30.2,61.4,51.8,97
A,Const,5%,26.59788116,790.0751029,64.27966517,810.1898869,8.479013076,21.10431886,54.68012743,1022.026643,111.0478788,1026.46243,33.7,79.3,53.5,108.2
A,Const,5%,20.91565897,787.5399643,48.2377749,804.1855552,6.047605252,16.37783981,51.37968914,1022.01194,99.55749175,1026.166329,26.6,60,50.3,97
A,Const,5%,27.85300763,788.3819682,58.78778676,807.7110504,6.996531994,18.66976401,52.29510911,1022.039289,101.4073163,1026.246162,35.3,72.8,51.2,98.8
A,Const,5%,25.25467275,788.0232706,49.46480056,806.3986163,6.781196829,17.86511163,53.05019371,1021.937827,100.662153,1026.242061,32,61.3,51.9,98.1
A,Const,5%,31.87833526,791.3750355,57.28815902,809.4447054,9.196287575,19.66618408,54.42203477,1022.076353,101.9802647,1026.290977,40.3,70.8,53.2,99.4
A,Const,5%,23.80045026,788.956332,44.23058509,802.2823028,7.408483557,15.12650259,55.66721999,1022.089865,99.34020829,1026.357734,30.2,55.1,54.5,96.8
A,Const,5%,18.95153016,787.6858506,44.52544887,803.0927743,6.243936546,15.64428956,51.21114379,1022.057284,99.98736338,1026.349637,24.1,55.4,50.1,97.4
A,Const,5%,28.02444407,789.5654137,54.29300476,808.4912256,7.922498174,19.47454429,54.55751187,1022.006584,104.507193,1026.394223,35.5,67.2,53.4,101.8
A,Const,5%,31.79620614,791.1643262,66.83269935,812.3202779,9.142822799,22.13773888,56.57555544,1022.114431,105.1346242,1026.51112,40.2,82.3,55.4,102.4
A,Const,5%,23.56239549,789.0865076,61.12772808,809.9170188,7.452020329,20.61502971,53.95803051,1022.080798,105.6724582,1026.481157,29.9,75.5,52.8,102.9
A,Const,5%,28.89448504,790.2545304,53.31368358,807.2536422,8.496763798,18.30109221,53.6328094,1022.028728,102.5713251,1026.29561,36.6,66,52.5,99.9
A,Const,5%,27.11267907,790.6714816,50.4174755,806.3087014,8.806505061,17.57758876,56.42391472,1022.076937,103.6924339,1026.574698,34.3,62.5,55.2,101
A,Const,5%,25.41472514,788.0051173,52.98187115,807.0030595,6.514329468,18.54623766,52.92072424,1022.079001,103.9391736,1026.473969,32.3,65.7,51.8,101.3
A,Const,5%,21.19501888,787.2717756,46.184605,802.4888114,6.063283386,15.45710721,51.42792611,1021.976442,97.20674532,1026.017336,26.9,57.6,50.3,94.7
A,Const,5%,27.50806305,789.6062761,50.25235152,805.1910712,7.961517058,17.10683089,54.62618235,1022.050271,101.9990454,1026.375357,34.8,62.4,53.4,99.4
A,Const,5%,29.03825687,790.9042768,56.78339462,807.853399,8.812993987,18.77088085,56.1753435,1022.118531,106.9873416,1026.752435,36.7,70.3,55,104.2
A,Const,5%,22.12661081,787.9453343,45.11524948,802.0034447,6.476453021,14.94774167,53.15923829,1022.084387,97.80952204,1026.209898,28.1,56.3,52,95.3
A,Const,5%,28.51259187,791.0758358,55.94870352,809.1646959,8.99589062,19.33817992,54.53515571,1022.110771,103.1539402,1026.396029,36,69.1,53.4,100.5
A,Const,5%,25.51097497,788.3089188,51.24941727,805.1343705,6.628141142,17.01344623,51.15610852,1021.995679,98.63784614,1026.153146,32.4,63.7,50.1,96.1
A,Const,5%,24.41566598,788.0729999,52.40514669,807.1171147,6.584672562,18.42942212,53.42501112,1022.068145,102.1242959,1026.364112,31,64.9,52.3,99.5
A,Const,5%,31.31746325,789.5036325,65.37057226,813.1051233,7.789806305,22.6381548,58.41481,1022.048221,110.3539622,1026.72244,39.7,80.4,57.2,107.5
A,Const,5%,28.43440232,790.4788174,58.04214163,810.2546086,8.564646629,20.56232036,54.3612924,1022.084989,104.8822828,1026.530339,36,71.6,53.2,102.2
A,Const,5%,31.50365247,791.7921843,64.01738279,811.5252568,9.694743819,21.25381805,58.12603635,1022.078891,108.1239077,1026.724304,39.8,78.9,56.9,105.3
A,Const,5%,27.63629791,790.3904322,53.61529267,808.2917274,8.39895907,19.09261807,53.41754009,1022.117263,104.92947,1026.590262,35,66.3,52.3,102.2
A,Const,5%,16.46815029,786.3742614,46.67295677,801.7652061,5.085527706,15.07328095,49.69731834,1021.929113,97.94542864,1026.034835,20.9,58.2,48.6,95.5
A,Const,5%,23.6396811,788.0734806,54.57631185,806.6996343,6.592181232,18.55566786,52.27137558,1022.043154,104.4760754,1026.405491,30,67.7,51.1,101.8
A,Const,5%,26.52943015,789.2925104,62.7329678,811.3572861,7.691542292,21.6577769,56.31286441,1022.038251,109.0455679,1026.774041,33.6,77.3,55.1,106.2
A,Const,5%,15.80776275,785.3575545,47.02644936,801.6321567,4.219261316,15.25765003,51.18524289,1022.048886,100.1392924,1026.117113,20.1,58.7,50.1,97.6
A,Const,5%,30.6673516,791.9284415,58.0473659,808.6036563,9.59433272,18.95624888,55.49790378,1022.158921,103.212787,1026.459728,38.7,71.8,54.3,100.6
A,Const,5%,25.71270191,788.8940983,53.08283678,806.3563859,7.30868838,17.91612847,53.94003599,1022.025111,102.2538474,1026.342026,32.6,65.8,52.8,99.6
A,Const,5%,28.31853135,790.2551573,48.05827554,806.0090929,8.489188145,17.27364139,53.73156069,1022.102566,98.03205045,1026.271083,35.8,59.6,52.6,95.5
A,Const,5%,29.85831444,791.0412881,60.19752763,811.6845288,8.901469259,21.22457289,53.06528466,1022.064879,100.8665658,1026.395341,37.7,74.2,51.9,98.3
A,Const,5%,34.12324945,791.3224934,63.99554477,812.8950031,9.338025749,22.05924927,56.01482226,1022.062453,105.0819684,1026.523857,43.1,78.7,54.8,102.4
A,Const,5%,20.92634524,787.4534972,43.90914365,802.0691049,6.009329121,14.96678378,50.27123821,1022.031146,94.13710729,1026.021181,26.6,54.7,49.2,91.7
A,Const,5%,21.19613628,786.861876,41.86571627,801.9483441,5.557743197,15.12250535,50.4225098,1021.971609,95.58214243,1025.984223,26.9,52.2,49.3,93.2
A,Const,5%,25.76005493,788.9803618,62.13782287,810.5363914,7.273448164,21.23209727,51.1269225,1022.033232,107.6085381,1026.403762,32.6,76.7,50,104.8
A,Const,5%,28.34239938,788.8695823,51.13640088,806.8004944,7.406277989,18.38219496,55.79147907,1022.092514,104.1540696,1026.612367,35.9,63.4,54.6,101.5
A,Const,5%,22.15964487,788.3717603,54.68999577,805.866205,6.388302142,17.58373295,49.16556694,1022.042078,100.368919,1026.246332,28.1,67.9,48.1,97.8
A,Const,5%,24.06389657,789.4211247,55.89911358,808.0253928,7.699058491,19.28925359,51.18796473,1022.045371,102.3110616,1026.370244,30.5,69.2,50.1,99.7
A,Const,5%,27.25036402,790.6585671,63.27607546,810.8241271,8.789686943,21.31312299,55.13474189,1022.094822,109.1965055,1026.615307,34.5,78,53.9,106.4
A,Const,5%,24.95923963,788.8567115,55.25556499,806.7459383,7.175774419,18.43820947,53.20393518,1022.030267,104.5521244,1026.267113,31.6,68.5,52.1,101.9
A,Const,5%,28.31461846,789.818652,59.27446671,810.0407657,8.098712193,20.43273885,55.2696996,1022.06371,103.8478693,1026.560409,35.8,73.2,54.1,101.2
A,Const,5%,36.71016901,793.6519148,60.15210151,812.2471679,11.261768,21.12285482,60.42095167,1022.177343,107.7837057,1026.854839,46.3,74.1,59.1,105
A,Const,5%,23.4006399,788.1862323,63.34278915,812.1268587,6.563081314,22.23548433,53.519409,1022.045253,106.0966091,1026.45079,29.7,78,52.4,103.4
A,Const,5%,20.3925005,787.3375976,40.06013394,800.7211608,6.02048921,14.07151467,51.70840434,1022.021686,96.97639383,1026.191925,25.9,50,50.6,94.5
A,Const,5%,26.59029969,789.3943931,52.50031004,806.9091914,7.833164531,18.66863584,55.09056611,1021.993569,103.7052909,1026.33791,33.7,65.1,53.9,101
A,Const,5%,21.74837028,788.8141276,48.98415218,804.2496002,7.034459429,16.43773776,53.00800867,1022.133447,99.43780045,1026.327387,27.6,60.9,51.9,96.9
A,Const,5%,20.46456712,786.9242027,48.49044044,804.3361939,5.769213931,17.0835499,53.81799114,1022.001797,104.2092445,1026.39232,26,60.3,52.7,101.5
A,Const,5%,21.25077518,787.7246302,51.90309696,805.4789298,6.405651224,17.67083713,52.47328172,1022.070449,101.0890033,1026.302057,27,64.4,51.3,98.5
A,Const,5%,25.26558753,789.3153619,53.53461001,806.9287221,7.504866598,18.33633042,56.10347899,1022.125516,104.2407714,1026.650298,32,66.3,54.9,101.5
A,Const,5%,16.68535283,785.7200372,55.96105797,805.2891441,4.480244563,18.20103407,50.31076412,1022.007978,101.7132948,1026.244949,21.2,69.5,49.2,99.1
A,Const,5%,28.00489145,789.5392599,50.36946614,806.6786694,7.824132028,17.7725555,53.56424877,1022.042179,102.0702261,1026.390955,35.5,62.4,52.4,99.4
A,Const,5%,30.6868517,789.683065,60.28912483,811.4530775,7.949034688,21.86428853,54.56325793,1022.100676,106.0033533,1026.587047,38.9,74.3,53.4,103.3
A,Const,5%,26.50739682,787.4288875,57.1371755,807.8449856,6.189681664,19.17110349,54.6130977,1022.068579,103.035133,1026.473587,33.7,70.7,53.4,100.4
A,Const,5%,36.92248705,792.8518319,60.02338085,811.844961,10.74362253,21.29297367,61.11254555,1022.130307,109.8222828,1026.930092,46.6,73.9,59.8,106.9
A,Const,5%,36.61289413,790.9850242,60.22985861,812.7155317,8.999216432,21.90129884,54.60535363,1022.007433,103.7686975,1026.488608,46.3,74.1,53.4,101.1
A,Const,5%,25.21320409,789.1829848,46.52663187,804.86186,7.710818968,16.84727767,51.86899968,1022.03249,97.34510172,1026.09796,31.9,57.8,50.8,94.9
A,Const,5%,31.53592299,791.0804808,52.55012328,808.0517263,9.311077194,18.67351741,57.65897398,1022.121432,99.67777184,1026.547927,39.9,65,56.4,97.1
A,Const,5%,24.40617914,789.3403806,51.16335599,803.6745499,7.755272811,16.03905368,53.22408959,1022.017217,103.7131321,1026.299451,30.9,63.7,52.1,101.1
